01/01/2023;2023-01-01 06:21;2023-01-01 17:37
02/01/2023;2023-01-02 06:21;2023-01-02 17:38
03/01/2023;2023-01-03 06:21;2023-01-03 17:39
04/01/2023;2023-01-04 06:22;2023-01-04 17:39
05/01/2023;2023-01-05 06:22;2023-01-05 17:40
06/01/2023;2023-01-06 06:22;2023-01-06 17:40
07/01/2023;2023-01-07 06:23;2023-01-07 17:41
08/01/2023;2023-01-08 06:23;2023-01-08 17:42
09/01/2023;2023-01-09 06:23;2023-01-09 17:42
10/01/2023;2023-01-10 06:23;2023-01-10 17:43
11/01/2023;2023-01-11 06:24;2023-01-11 17:43
12/01/2023;2023-01-12 06:24;2023-01-12 17:44
13/01/2023;2023-01-13 06:24;2023-01-13 17:44
14/01/2023;2023-01-14 06:24;2023-01-14 17:45
15/01/2023;2023-01-15 06:24;2023-01-15 17:46
16/01/2023;2023-01-16 06:24;2023-01-16 17:46
17/01/2023;2023-01-17 06:25;2023-01-17 17:47
18/01/2023;2023-01-18 06:25;2023-01-18 17:47
19/01/2023;2023-01-19 06:25;2023-01-19 17:48
20/01/2023;2023-01-20 06:25;2023-01-20 17:48
21/01/2023;2023-01-21 06:25;2023-01-21 17:49
22/01/2023;2023-01-22 06:25;2023-01-22 17:49
23/01/2023;2023-01-23 06:25;2023-01-23 17:50
24/01/2023;2023-01-24 06:25;2023-01-24 17:50
25/01/2023;2023-01-25 06:25;2023-01-25 17:51
26/01/2023;2023-01-26 06:25;2023-01-26 17:51
27/01/2023;2023-01-27 06:25;2023-01-27 17:52
28/01/2023;2023-01-28 06:25;2023-01-28 17:52
29/01/2023;2023-01-29 06:24;2023-01-29 17:53
30/01/2023;2023-01-30 06:24;2023-01-30 17:53
31/01/2023;2023-01-31 06:24;2023-01-31 17:54
01/02/2023;2023-02-01 06:24;2023-02-01 17:54
02/02/2023;2023-02-02 06:24;2023-02-02 17:55
03/02/2023;2023-02-03 06:24;2023-02-03 17:55
04/02/2023;2023-02-04 06:23;2023-02-04 17:56
05/02/2023;2023-02-05 06:23;2023-02-05 17:56
06/02/2023;2023-02-06 06:23;2023-02-06 17:56
07/02/2023;2023-02-07 06:23;2023-02-07 17:57
08/02/2023;2023-02-08 06:22;2023-02-08 17:57
09/02/2023;2023-02-09 06:22;2023-02-09 17:58
10/02/2023;2023-02-10 06:22;2023-02-10 17:58
11/02/2023;2023-02-11 06:21;2023-02-11 17:58
12/02/2023;2023-02-12 06:21;2023-02-12 17:59
13/02/2023;2023-02-13 06:21;2023-02-13 17:59
14/02/2023;2023-02-14 06:20;2023-02-14 17:59
15/02/2023;2023-02-15 06:20;2023-02-15 18:00
16/02/2023;2023-02-16 06:19;2023-02-16 18:00
17/02/2023;2023-02-17 06:19;2023-02-17 18:00
18/02/2023;2023-02-18 06:19;2023-02-18 18:01
19/02/2023;2023-02-19 06:18;2023-02-19 18:01
20/02/2023;2023-02-20 06:18;2023-02-20 18:01
21/02/2023;2023-02-21 06:17;2023-02-21 18:02
22/02/2023;2023-02-22 06:17;2023-02-22 18:02
23/02/2023;2023-02-23 06:16;2023-02-23 18:02
24/02/2023;2023-02-24 06:16;2023-02-24 18:02
25/02/2023;2023-02-25 06:15;2023-02-25 18:03
26/02/2023;2023-02-26 06:14;2023-02-26 18:03
27/02/2023;2023-02-27 06:14;2023-02-27 18:03
28/02/2023;2023-02-28 06:13;2023-02-28 18:03
01/03/2023;2023-03-01 06:13;2023-03-01 18:03
02/03/2023;2023-03-02 06:12;2023-03-02 18:04
03/03/2023;2023-03-03 06:11;2023-03-03 18:04
04/03/2023;2023-03-04 06:11;2023-03-04 18:04
05/03/2023;2023-03-05 06:10;2023-03-05 18:04
06/03/2023;2023-03-06 06:10;2023-03-06 18:04
07/03/2023;2023-03-07 06:09;2023-03-07 18:04
08/03/2023;2023-03-08 06:08;2023-03-08 18:05
09/03/2023;2023-03-09 06:08;2023-03-09 18:05
10/03/2023;2023-03-10 06:07;2023-03-10 18:05
11/03/2023;2023-03-11 06:06;2023-03-11 18:05
12/03/2023;2023-03-12 06:06;2023-03-12 18:05
13/03/2023;2023-03-13 06:05;2023-03-13 18:05
14/03/2023;2023-03-14 06:04;2023-03-14 18:06
15/03/2023;2023-03-15 06:04;2023-03-15 18:06
16/03/2023;2023-03-16 06:03;2023-03-16 18:06
17/03/2023;2023-03-17 06:02;2023-03-17 18:06
18/03/2023;2023-03-18 06:02;2023-03-18 18:06
19/03/2023;2023-03-19 06:01;2023-03-19 18:06
20/03/2023;2023-03-20 06:00;2023-03-20 18:06
21/03/2023;2023-03-21 05:59;2023-03-21 18:06
22/03/2023;2023-03-22 05:59;2023-03-22 18:06
23/03/2023;2023-03-23 05:58;2023-03-23 18:07
24/03/2023;2023-03-24 05:57;2023-03-24 18:07
25/03/2023;2023-03-25 05:57;2023-03-25 18:07
26/03/2023;2023-03-26 05:56;2023-03-26 18:07
27/03/2023;2023-03-27 05:55;2023-03-27 18:07
28/03/2023;2023-03-28 05:54;2023-03-28 18:07
29/03/2023;2023-03-29 05:54;2023-03-29 18:07
30/03/2023;2023-03-30 05:53;2023-03-30 18:07
31/03/2023;2023-03-31 05:52;2023-03-31 18:07
01/04/2023;2023-04-01 05:52;2023-04-01 18:08
02/04/2023;2023-04-02 05:51;2023-04-02 18:08
03/04/2023;2023-04-03 05:50;2023-04-03 18:08
04/04/2023;2023-04-04 05:49;2023-04-04 18:08
05/04/2023;2023-04-05 05:49;2023-04-05 18:08
06/04/2023;2023-04-06 05:48;2023-04-06 18:08
07/04/2023;2023-04-07 05:47;2023-04-07 18:08
08/04/2023;2023-04-08 05:47;2023-04-08 18:08
09/04/2023;2023-04-09 05:46;2023-04-09 18:09
10/04/2023;2023-04-10 05:45;2023-04-10 18:09
11/04/2023;2023-04-11 05:45;2023-04-11 18:09
12/04/2023;2023-04-12 05:44;2023-04-12 18:09
13/04/2023;2023-04-13 05:43;2023-04-13 18:09
14/04/2023;2023-04-14 05:43;2023-04-14 18:09
15/04/2023;2023-04-15 05:42;2023-04-15 18:09
16/04/2023;2023-04-16 05:42;2023-04-16 18:10
17/04/2023;2023-04-17 05:41;2023-04-17 18:10
18/04/2023;2023-04-18 05:40;2023-04-18 18:10
19/04/2023;2023-04-19 05:40;2023-04-19 18:10
20/04/2023;2023-04-20 05:39;2023-04-20 18:10
21/04/2023;2023-04-21 05:39;2023-04-21 18:10
22/04/2023;2023-04-22 05:38;2023-04-22 18:11
23/04/2023;2023-04-23 05:37;2023-04-23 18:11
24/04/2023;2023-04-24 05:37;2023-04-24 18:11
25/04/2023;2023-04-25 05:36;2023-04-25 18:11
26/04/2023;2023-04-26 05:36;2023-04-26 18:11
27/04/2023;2023-04-27 05:35;2023-04-27 18:11
28/04/2023;2023-04-28 05:35;2023-04-28 18:12
29/04/2023;2023-04-29 05:34;2023-04-29 18:12
30/04/2023;2023-04-30 05:34;2023-04-30 18:12
01/05/2023;2023-05-01 05:33;2023-05-01 18:12
02/05/2023;2023-05-02 05:33;2023-05-02 18:13
03/05/2023;2023-05-03 05:32;2023-05-03 18:13
04/05/2023;2023-05-04 05:32;2023-05-04 18:13
05/05/2023;2023-05-05 05:31;2023-05-05 18:13
06/05/2023;2023-05-06 05:31;2023-05-06 18:14
07/05/2023;2023-05-07 05:31;2023-05-07 18:14
08/05/2023;2023-05-08 05:30;2023-05-08 18:14
09/05/2023;2023-05-09 05:30;2023-05-09 18:14
10/05/2023;2023-05-10 05:30;2023-05-10 18:15
11/05/2023;2023-05-11 05:29;2023-05-11 18:15
12/05/2023;2023-05-12 05:29;2023-05-12 18:15
13/05/2023;2023-05-13 05:29;2023-05-13 18:15
14/05/2023;2023-05-14 05:28;2023-05-14 18:16
15/05/2023;2023-05-15 05:28;2023-05-15 18:16
16/05/2023;2023-05-16 05:28;2023-05-16 18:16
17/05/2023;2023-05-17 05:27;2023-05-17 18:17
18/05/2023;2023-05-18 05:27;2023-05-18 18:17
19/05/2023;2023-05-19 05:27;2023-05-19 18:17
20/05/2023;2023-05-20 05:27;2023-05-20 18:18
21/05/2023;2023-05-21 05:27;2023-05-21 18:18
22/05/2023;2023-05-22 05:26;2023-05-22 18:18
23/05/2023;2023-05-23 05:26;2023-05-23 18:18
24/05/2023;2023-05-24 05:26;2023-05-24 18:19
25/05/2023;2023-05-25 05:26;2023-05-25 18:19
26/05/2023;2023-05-26 05:26;2023-05-26 18:19
27/05/2023;2023-05-27 05:26;2023-05-27 18:20
