masa;paksha;tithi;start;end;start_sunrise;next_day_sunrise;sunset;date;arunoday;type;nakshatra_name;nakshatra_start;nakshatra_end
Hṛṣīkeś;K;Chaturthī;2021-08-25 16:44;2021-08-26 17:34;2021-08-25 05:19;2021-08-26 05:20;;2021-08-26;2021-08-26 03:44;shuddha;;;
Hṛṣīkeś;K;Pañchamī;2021-08-26 17:34;2021-08-27 18:51;2021-08-26 05:20;2021-08-27 05:20;;2021-08-27;2021-08-27 03:44;shuddha;;;
Hṛṣīkeś;K;Śaṣṭhī;2021-08-27 18:51;2021-08-28 20:30;2021-08-27 05:20;2021-08-28 05:20;;2021-08-28;2021-08-28 03:44;shuddha;;;
Hṛṣīkeś;K;Saptamī;2021-08-28 20:30;2021-08-29 22:25;2021-08-28 05:20;2021-08-29 05:21;;2021-08-29;2021-08-29 03:45;shuddha;;;
Hṛṣīkeś;K;Aṣṭamī;2021-08-29 22:25;2021-08-31 00:28;2021-08-29 05:21;2021-08-30 05:21;;2021-08-30;2021-08-30 03:45;shuddha;;;
Hṛṣīkeś;K;Navamī;2021-08-31 00:28;2021-09-01 02:27;2021-08-31 05:21;2021-09-01 05:21;;2021-08-31;2021-08-31 03:45;shuddha;;;
Hṛṣīkeś;K;Daśamī;2021-09-01 02:27;2021-09-02 04:14;2021-09-01 05:21;2021-09-02 05:22;;2021-09-01;2021-09-01 03:45;shuddha;;;
Hṛṣīkeś;K;Ekādaśī;2021-09-02 04:14;2021-09-03 05:40;2021-09-02 05:22;2021-09-03 05:22;;2021-09-03;2021-09-03 03:46;sampurna;;;
Hṛṣīkeś;K;Dvādaśī;2021-09-03 05:40;2021-09-04 06:39;2021-09-03 05:22;2021-09-04 05:22;;2021-09-04;2021-09-04 03:46;shuddha;;;
Hṛṣīkeś;K;Trayodaśī;2021-09-04 06:39;2021-09-05 07:09;2021-09-04 05:22;2021-09-05 05:23;2021-09-04 17:51;2021-09-05;2021-09-05 03:47;shuddha;;;
Hṛṣīkeś;K;Chaturdaśī;2021-09-05 07:09;2021-09-06 07:07;2021-09-05 05:23;2021-09-06 05:23;2021-09-05 17:50;2021-09-06;2021-09-06 03:47;shuddha;;;
Hṛṣīkeś;K;Amāvasyā;2021-09-06 07:07;2021-09-07 06:36;2021-09-06 05:23;2021-09-07 05:23;;2021-09-07;2021-09-07 03:47;shuddha;;;
Hṛṣīkeś;G;Pratipad;2021-09-07 06:36;2021-09-08 05:36;2021-09-07 05:23;2021-09-08 05:24;;2021-09-08;2021-09-08 03:48;shuddha;;;
Hṛṣīkeś;G;Dvitīya;2021-09-08 05:36;2021-09-09 04:10;2021-09-08 05:24;2021-09-09 05:24;;2021-09-09;2021-09-09 03:48;kshaya;;;
Hṛṣīkeś;G;Tṛtīya;2021-09-09 04:10;2021-09-10 02:25;2021-09-09 05:24;2021-09-10 05:24;;2021-09-09;2021-09-09 03:48;viddha;;;
Hṛṣīkeś;G;Chaturthī;2021-09-10 02:25;2021-09-11 00:23;2021-09-10 05:24;2021-09-11 05:25;;2021-09-10;2021-09-10 03:48;shuddha;;;
Hṛṣīkeś;G;Pañchamī;2021-09-11 00:23;2021-09-11 22:08;2021-09-11 05:25;2021-09-12 05:25;;2021-09-11;2021-09-11 03:49;shuddha;;;
Hṛṣīkeś;G;Śaṣṭhī;2021-09-11 22:08;2021-09-12 19:45;2021-09-11 05:25;2021-09-12 05:25;;2021-09-12;2021-09-12 03:49;shuddha;;;
Hṛṣīkeś;G;Saptamī;2021-09-12 19:45;2021-09-13 17:18;2021-09-12 05:25;2021-09-13 05:26;;2021-09-13;2021-09-13 03:50;shuddha;;;
Hṛṣīkeś;G;Aṣṭamī;2021-09-13 17:18;2021-09-14 14:54;2021-09-13 05:26;2021-09-14 05:26;;2021-09-14;2021-09-14 03:50;shuddha;;;
Hṛṣīkeś;G;Navamī;2021-09-14 14:54;2021-09-15 12:35;2021-09-14 05:26;2021-09-15 05:26;;2021-09-15;2021-09-15 03:50;shuddha;;;
Hṛṣīkeś;G;Daśamī;2021-09-15 12:35;2021-09-16 10:28;2021-09-15 05:26;2021-09-16 05:27;;2021-09-16;2021-09-16 03:51;shuddha;;;
Hṛṣīkeś;G;Ekādaśī;2021-09-16 10:28;2021-09-17 08:35;2021-09-16 05:27;2021-09-17 05:27;;2021-09-17;2021-09-17 03:51;shuddha;shravana;2021-09-17 05:42;2021-09-18 04:50
Hṛṣīkeś;G;Dvādaśī;2021-09-17 08:35;2021-09-18 07:03;2021-09-17 05:27;2021-09-18 05:27;2021-09-17 17:37;2021-09-18;2021-09-18 03:51;shuddha;;;
Hṛṣīkeś;G;Trayodaśī;2021-09-18 07:03;2021-09-19 05:54;2021-09-18 05:27;2021-09-19 05:28;;2021-09-19;2021-09-19 03:52;shuddha;;;
Hṛṣīkeś;G;Chaturdaśī;2021-09-19 05:54;2021-09-20 05:11;2021-09-19 05:28;2021-09-20 05:28;;2021-09-20;2021-09-20 03:52;kshaya;;;
Hṛṣīkeś;G;Pūrṇimā;2021-09-20 05:11;2021-09-21 04:59;2021-09-20 05:28;2021-09-21 05:28;;2021-09-20;2021-09-20 03:52;viddha;;;
Padmanābha;K;Pratipad;2021-09-21 04:59;2021-09-22 05:17;2021-09-21 05:28;2021-09-22 05:28;;2021-09-21;2021-09-21 03:52;viddha;;;
Padmanābha;K;Dvitīya;2021-09-22 05:17;2021-09-23 06:06;2021-09-22 05:28;2021-09-23 05:28;;2021-09-22;2021-09-22 03:52;sampurna;;;
Padmanābha;K;Tṛtīya;2021-09-23 06:06;2021-09-24 07:28;2021-09-23 05:28;2021-09-24 05:29;;2021-09-24;2021-09-24 03:53;shuddha;;;
Padmanābha;K;Chaturthī;2021-09-24 07:28;2021-09-25 09:05;2021-09-24 05:29;2021-09-25 05:29;;2021-09-25;2021-09-25 03:53;shuddha;;;
Padmanābha;K;Pañchamī;2021-09-25 09:05;2021-09-26 11:03;2021-09-25 05:29;2021-09-26 05:29;;2021-09-26;2021-09-26 03:53;shuddha;;;
Padmanābha;K;Śaṣṭhī;2021-09-26 11:03;2021-09-27 13:08;2021-09-26 05:29;2021-09-27 05:30;;2021-09-27;2021-09-27 03:54;shuddha;;;
Padmanābha;K;Saptamī;2021-09-27 13:08;2021-09-28 15:10;2021-09-27 05:30;2021-09-28 05:30;;2021-09-28;2021-09-28 03:54;shuddha;;;
Padmanābha;K;Aṣṭamī;2021-09-28 15:10;2021-09-29 16:37;2021-09-28 05:30;2021-09-29 05:30;;2021-09-29;2021-09-29 03:54;shuddha;;;
Padmanābha;K;Navamī;2021-09-29 16:37;2021-09-30 18:26;2021-09-29 05:30;2021-09-30 05:31;;2021-09-30;2021-09-30 03:55;shuddha;;;
Padmanābha;K;Daśamī;2021-09-30 18:26;2021-10-01 19:28;2021-09-30 05:31;2021-10-01 05:31;;2021-10-01;2021-10-01 03:55;shuddha;;;
Padmanābha;K;Ekādaśī;2021-10-01 19:28;2021-10-02 20:01;2021-10-01 05:31;2021-10-02 05:32;;2021-10-02;2021-10-02 03:56;shuddha;;;
Padmanābha;K;Dvādaśī;2021-10-02 20:01;2021-10-03 20:01;2021-10-02 05:32;2021-10-03 05:32;;2021-10-03;2021-10-03 03:56;shuddha;;;
Padmanābha;K;Trayodaśī;2021-10-03 20:01;2021-10-04 19:32;2021-10-03 05:32;2021-10-04 05:32;2021-10-03 17:21;2021-10-04;2021-10-04 03:56;shuddha;;;
Padmanābha;K;Chaturdaśī;2021-10-04 19:32;2021-10-05 18:34;2021-10-04 05:32;2021-10-05 05:33;2021-10-04 17:20;2021-10-05;2021-10-05 03:57;shuddha;;;
Padmanābha;K;Amāvasyā;2021-10-05 18:34;2021-10-06 17:11;2021-10-05 05:33;2021-10-06 05:33;;2021-10-06;2021-10-06 03:57;shuddha;;;
Padmanābha;G;Pratipad;2021-10-06 17:11;2021-10-07 15:27;2021-10-06 05:33;2021-10-07 05:33;;2021-10-07;2021-10-07 03:57;shuddha;;;
Padmanābha;G;Dvitīya;2021-10-07 15:27;2021-10-08 13:26;2021-10-07 05:33;2021-10-08 05:34;;2021-10-08;2021-10-08 03:58;shuddha;;;
Padmanābha;G;Tṛtīya;2021-10-08 13:26;2021-10-09 11:13;2021-10-08 05:34;2021-10-09 05:34;;2021-10-09;2021-10-09 03:58;shuddha;;;
Padmanābha;G;Chaturthī;2021-10-09 11:13;2021-10-10 08:52;2021-10-09 05:34;2021-10-10 05:35;;2021-10-10;2021-10-10 03:59;shuddha;;;
Padmanābha;G;Pañchamī;2021-10-10 08:52;2021-10-11 06:24;2021-10-10 05:35;2021-10-11 05:35;;2021-10-11;2021-10-11 03:59;shuddha;;;
Padmanābha;G;Śaṣṭhī;2021-10-11 06:24;2021-10-12 04:04;2021-10-11 05:35;2021-10-12 05:35;;2021-10-12;2021-10-12 03:59;kshaya;;;
Padmanābha;G;Saptamī;2021-10-12 04:04;2021-10-13 01:48;2021-10-12 05:35;2021-10-13 05:36;;2021-10-12;2021-10-12 03:59;viddha;;;
Padmanābha;G;Aṣṭamī;2021-10-13 01:48;2021-10-13 23:49;2021-10-13 05:36;2021-10-14 05:37;;2021-10-13;2021-10-13 04:60;shuddha;;;
Padmanābha;G;Navamī;2021-10-13 23:49;2021-10-14 21:52;2021-10-13 05:36;2021-10-14 05:37;;2021-10-14;2021-10-14 04:01;shuddha;;;
Padmanābha;G;Daśamī;2021-10-14 21:52;2021-10-15 20:21;2021-10-14 05:37;2021-10-15 05:37;;2021-10-15;2021-10-15 04:01;shuddha;;;
Padmanābha;G;Ekādaśī;2021-10-15 20:21;2021-10-16 19:15;2021-10-15 05:37;2021-10-16 05:38;;2021-10-16;2021-10-16 04:02;shuddha;;;
Padmanābha;G;Dvādaśī;2021-10-16 19:15;2021-10-17 18:35;2021-10-16 05:38;2021-10-17 05:38;2021-10-16 17:08;2021-10-17;2021-10-17 04:02;shuddha;;;
Padmanābha;G;Trayodaśī;2021-10-17 18:35;2021-10-18 18:25;2021-10-17 05:38;2021-10-18 05:39;;2021-10-18;2021-10-18 04:03;shuddha;;;
Padmanābha;G;Chaturdaśī;2021-10-18 18:25;2021-10-19 18:45;2021-10-18 05:39;2021-10-19 05:39;;2021-10-19;2021-10-19 04:03;shuddha;;;
Padmanābha;G;Pūrṇimā;2021-10-19 18:45;2021-10-20 19:38;2021-10-19 05:39;2021-10-20 05:40;;2021-10-20;2021-10-20 04:04;shuddha;;;
Dāmodar;K;Pratipad;2021-10-20 19:38;2021-10-21 20:57;2021-10-20 05:40;2021-10-21 05:40;;2021-10-21;2021-10-21 04:04;shuddha;;;
Dāmodar;K;Dvitīya;2021-10-21 20:57;2021-10-22 22:39;2021-10-21 05:40;2021-10-22 05:41;;2021-10-22;2021-10-22 04:05;shuddha;;;
Dāmodar;K;Tṛtīya;2021-10-22 22:39;2021-10-24 00:40;2021-10-22 05:41;2021-10-23 05:41;;2021-10-23;2021-10-23 04:05;shuddha;;;
Dāmodar;K;Chaturthī;2021-10-24 00:40;2021-10-25 02:48;2021-10-24 05:41;2021-10-25 05:42;;2021-10-24;2021-10-24 04:05;shuddha;;;
Dāmodar;K;Pañchamī;2021-10-25 02:48;2021-10-26 04:51;2021-10-25 05:42;2021-10-26 05:42;;2021-10-25;2021-10-25 04:06;shuddha;;;
Dāmodar;K;Śaṣṭhī;2021-10-26 04:51;2021-10-27 06:43;2021-10-26 05:42;2021-10-27 05:43;;2021-10-26;2021-10-26 04:06;sampurna;;;
Dāmodar;K;Saptamī;2021-10-27 06:43;2021-10-28 08:12;2021-10-27 05:43;2021-10-28 05:43;;2021-10-28;2021-10-28 04:07;shuddha;;;
Dāmodar;K;Aṣṭamī;2021-10-28 08:12;2021-10-29 09:16;2021-10-28 05:43;2021-10-29 05:44;;2021-10-29;2021-10-29 04:08;shuddha;;;
Dāmodar;K;Navamī;2021-10-29 09:16;2021-10-30 09:49;2021-10-29 05:44;2021-10-30 05:44;;2021-10-30;2021-10-30 04:08;shuddha;;;
Dāmodar;K;Daśamī;2021-10-30 09:49;2021-10-31 09:51;2021-10-30 05:44;2021-10-31 05:45;;2021-10-31;2021-10-31 04:09;shuddha;;;
Dāmodar;K;Ekādaśī;2021-10-31 09:51;2021-11-01 09:24;2021-10-31 05:45;2021-11-01 05:45;;2021-11-01;2021-11-01 04:09;shuddha;;;
Dāmodar;K;Dvādaśī;2021-11-01 09:24;2021-11-02 08:27;2021-11-01 05:45;2021-11-02 05:46;;2021-11-02;2021-11-02 04:10;shuddha;;;
Dāmodar;K;Trayodaśī;2021-11-02 08:27;2021-11-03 07:06;2021-11-02 05:46;2021-11-03 05:46;2021-11-02 16:56;2021-11-03;2021-11-03 04:10;shuddha;;;
Dāmodar;K;Chaturdaśī;2021-11-03 07:06;2021-11-04 05:22;2021-11-03 05:46;2021-11-04 05:47;;2021-11-04;2021-11-04 04:11;kshaya;;;
Dāmodar;K;Amāvasyā;2021-11-04 05:22;2021-11-05 03:23;2021-11-04 05:47;2021-11-05 05:47;;2021-11-04;2021-11-04 04:11;viddha;;;
Dāmodar;G;Pratipad;2021-11-05 03:23;2021-11-06 01:11;2021-11-05 05:47;2021-11-06 05:48;;2021-11-05;2021-11-05 04:11;shuddha;;;
Dāmodar;G;Dvitīya;2021-11-06 01:11;2021-11-06 22:51;2021-11-06 05:48;2021-11-07 05:49;;2021-11-06;2021-11-06 04:12;shuddha;;;
Dāmodar;G;Tṛtīya;2021-11-06 22:51;2021-11-07 20:28;2021-11-06 05:48;2021-11-07 05:49;;2021-11-07;2021-11-07 04:13;shuddha;;;
Dāmodar;G;Chaturthī;2021-11-07 20:28;2021-11-08 18:08;2021-11-07 05:49;2021-11-08 05:50;;2021-11-08;2021-11-08 04:14;shuddha;;;
Dāmodar;G;Pañchamī;2021-11-08 18:08;2021-11-09 15:54;2021-11-08 05:50;2021-11-09 05:50;;2021-11-09;2021-11-09 04:14;shuddha;;;
Dāmodar;G;Śaṣṭhī;2021-11-09 15:54;2021-11-10 13:51;2021-11-09 05:50;2021-11-10 05:51;;2021-11-10;2021-11-10 04:15;shuddha;;;
Dāmodar;G;Saptamī;2021-11-10 13:51;2021-11-11 12:03;2021-11-10 05:51;2021-11-11 05:52;;2021-11-11;2021-11-11 04:16;shuddha;;;
Dāmodar;G;Aṣṭamī;2021-11-11 12:03;2021-11-12 10:36;2021-11-11 05:52;2021-11-12 05:52;;2021-11-12;2021-11-12 04:16;shuddha;;;
Dāmodar;G;Navamī;2021-11-12 10:36;2021-11-13 09:32;2021-11-12 05:52;2021-11-13 05:53;;2021-11-13;2021-11-13 04:17;shuddha;;;
Dāmodar;G;Daśamī;2021-11-13 09:32;2021-11-14 08:56;2021-11-13 05:53;2021-11-14 05:54;;2021-11-14;2021-11-14 04:18;shuddha;;;
Dāmodar;G;Ekādaśī;2021-11-14 08:56;2021-11-15 08:50;2021-11-14 05:54;2021-11-15 05:54;;2021-11-15;2021-11-15 04:18;shuddha;;;
Dāmodar;G;Dvādaśī;2021-11-15 08:50;2021-11-16 09:14;2021-11-15 05:54;2021-11-16 05:55;2021-11-15 16:50;2021-11-16;2021-11-16 04:19;shuddha;;;
Dāmodar;G;Trayodaśī;2021-11-16 09:14;2021-11-17 10:10;2021-11-16 05:55;2021-11-17 05:56;2021-11-16 16:49;2021-11-17;2021-11-17 04:20;shuddha;;;
Dāmodar;G;Chaturdaśī;2021-11-17 10:10;2021-11-18 11:33;2021-11-17 05:56;2021-11-18 05:57;;2021-11-18;2021-11-18 04:21;shuddha;;;
Dāmodar;G;Pūrṇimā;2021-11-18 11:33;2021-11-19 13:19;2021-11-18 05:57;2021-11-19 05:57;;2021-11-19;2021-11-19 04:21;shuddha;;;
Keśava;K;Pratipad;2021-11-19 13:19;2021-11-20 15:21;2021-11-19 05:57;2021-11-20 05:58;;2021-11-20;2021-11-20 04:22;shuddha;;;
Keśava;K;Dvitīya;2021-11-20 15:21;2021-11-21 17:30;2021-11-20 05:58;2021-11-21 05:59;;2021-11-21;2021-11-21 04:23;shuddha;;;
Keśava;K;Tṛtīya;2021-11-21 17:30;2021-11-22 19:35;2021-11-21 05:59;2021-11-22 06:00;;2021-11-22;2021-11-22 04:24;shuddha;;;
Keśava;K;Chaturthī;2021-11-22 19:35;2021-11-23 21:28;2021-11-22 06:00;2021-11-23 06:01;;2021-11-23;2021-11-23 04:25;shuddha;;;
Keśava;K;Pañchamī;2021-11-23 21:28;2021-11-24 22:58;2021-11-23 06:01;2021-11-24 06:01;;2021-11-24;2021-11-24 04:25;shuddha;;;
Keśava;K;Śaṣṭhī;2021-11-24 22:58;2021-11-26 00:02;2021-11-24 06:01;2021-11-25 06:02;;2021-11-25;2021-11-25 04:26;shuddha;;;
Keśava;K;Saptamī;2021-11-26 00:02;2021-11-27 00:36;2021-11-26 06:02;2021-11-27 06:02;;2021-11-26;2021-11-26 04:26;shuddha;;;
Keśava;K;Aṣṭamī;2021-11-27 00:36;2021-11-28 00:38;2021-11-27 06:02;2021-11-28 06:03;;2021-11-27;2021-11-27 04:26;shuddha;;;
Keśava;K;Navamī;2021-11-28 00:38;2021-11-29 00:10;2021-11-28 06:03;2021-11-29 06:04;;2021-11-28;2021-11-28 04:27;shuddha;;;
Keśava;K;Daśamī;2021-11-29 00:10;2021-11-29 23:14;2021-11-29 06:04;2021-11-30 06:05;;2021-11-29;2021-11-29 04:28;shuddha;;;
Keśava;K;Ekādaśī;2021-11-29 23:14;2021-11-30 21:53;2021-11-29 06:04;2021-11-30 06:05;;2021-11-30;2021-11-30 04:29;shuddha;;;
Keśava;K;Dvādaśī;2021-11-30 21:53;2021-12-01 20:11;2021-11-30 06:05;2021-12-01 06:05;2021-11-30 16:48;2021-12-01;2021-12-01 04:29;shuddha;;;
Keśava;K;Trayodaśī;2021-12-01 20:11;2021-12-02 18:12;2021-12-01 06:05;2021-12-02 06:06;2021-12-01 16:48;2021-12-02;2021-12-02 04:30;shuddha;;;
Keśava;K;Chaturdaśī;2021-12-02 18:12;2021-12-03 16:02;2021-12-02 06:06;2021-12-03 06:07;;2021-12-03;2021-12-03 04:31;shuddha;;;
Keśava;K;Amāvasyā;2021-12-03 16:02;2021-12-04 13:43;2021-12-03 06:07;2021-12-04 06:07;;2021-12-04;2021-12-04 04:31;shuddha;;;
Keśava;G;Pratipad;2021-12-04 13:43;2021-12-05 11:21;2021-12-04 06:07;2021-12-05 06:08;;2021-12-05;2021-12-05 04:32;shuddha;;;
Keśava;G;Dvitīya;2021-12-05 11:21;2021-12-06 09:02;2021-12-05 06:08;2021-12-06 06:09;;2021-12-06;2021-12-06 04:33;shuddha;;;
Keśava;G;Tṛtīya;2021-12-06 09:02;2021-12-07 06:50;2021-12-06 06:09;2021-12-07 06:09;;2021-12-07;2021-12-07 04:33;shuddha;;;
Keśava;G;Chaturthī;2021-12-07 06:50;2021-12-08 04:49;2021-12-07 06:09;2021-12-08 06:10;;2021-12-08;2021-12-08 04:34;kshaya;;;
Keśava;G;Pañchamī;2021-12-08 04:49;2021-12-09 03:04;2021-12-08 06:10;2021-12-09 06:11;;2021-12-08;2021-12-08 04:34;viddha;;;
Keśava;G;Śaṣṭhī;2021-12-09 03:04;2021-12-10 01:40;2021-12-09 06:11;2021-12-10 06:11;;2021-12-09;2021-12-09 04:35;shuddha;;;
Keśava;G;Saptamī;2021-12-10 01:40;2021-12-11 00:40;2021-12-10 06:11;2021-12-11 06:12;;2021-12-10;2021-12-10 04:35;shuddha;;;
Keśava;G;Aṣṭamī;2021-12-11 00:40;2021-12-12 00:07;2021-12-11 06:12;2021-12-12 06:13;;2021-12-11;2021-12-11 04:36;shuddha;;;
Keśava;G;Navamī;2021-12-12 00:07;2021-12-13 00:04;2021-12-12 06:13;2021-12-13 06:13;;2021-12-12;2021-12-12 04:37;shuddha;;;
Keśava;G;Daśamī;2021-12-13 00:04;2021-12-14 00:33;2021-12-13 06:13;2021-12-14 06:14;;2021-12-13;2021-12-13 04:37;shuddha;;;
Keśava;G;Ekādaśī;2021-12-14 00:33;2021-12-15 01:32;2021-12-14 06:14;2021-12-15 06:15;2021-12-14 16:50;2021-12-14;2021-12-14 04:38;shuddha;;;
Keśava;G;Dvādaśī;2021-12-15 01:32;2021-12-16 02:59;2021-12-15 06:15;2021-12-16 06:16;2021-12-15 16:50;2021-12-15;2021-12-15 04:39;shuddha;;;
Keśava;G;Trayodaśī;2021-12-16 02:59;2021-12-17 04:48;2021-12-16 06:16;2021-12-17 06:16;2021-12-16 16:51;2021-12-16;2021-12-16 04:40;shuddha;;;
Keśava;G;Chaturdaśī;2021-12-17 04:48;2021-12-18 06:53;2021-12-17 06:16;2021-12-18 06:17;;2021-12-17;2021-12-17 04:40;sampurna;;;
Keśava;G;Pūrṇimā;2021-12-18 06:53;2021-12-19 09:04;2021-12-18 06:17;2021-12-19 06:18;;2021-12-19;2021-12-19 04:42;shuddha;;;
Nārāyaṇ;K;Pratipad;2021-12-19 09:04;2021-12-20 11:09;2021-12-19 06:18;2021-12-20 06:18;;2021-12-20;2021-12-20 04:42;shuddha;;;
Nārāyaṇ;K;Dvitīya;2021-12-20 11:09;2021-12-21 13:01;2021-12-20 06:18;2021-12-21 06:19;;2021-12-21;2021-12-21 04:43;shuddha;;;
Nārāyaṇ;K;Tṛtīya;2021-12-21 13:01;2021-12-22 14:30;2021-12-21 06:19;2021-12-22 06:20;;2021-12-22;2021-12-22 04:44;shuddha;;;
Nārāyaṇ;K;Chaturthī;2021-12-22 14:30;2021-12-23 15:33;2021-12-22 06:20;2021-12-23 06:21;;2021-12-23;2021-12-23 04:45;shuddha;;;
Nārāyaṇ;K;Pañchamī;2021-12-23 15:33;2021-12-24 16:05;2021-12-23 06:21;2021-12-24 06:21;;2021-12-24;2021-12-24 04:45;shuddha;;;
Nārāyaṇ;K;Śaṣṭhī;2021-12-24 16:05;2021-12-25 16:06;2021-12-24 06:21;2021-12-25 06:21;;2021-12-25;2021-12-25 04:45;shuddha;;;
Nārāyaṇ;K;Saptamī;2021-12-25 16:06;2021-12-26 15:36;2021-12-25 06:21;2021-12-26 06:21;;2021-12-26;2021-12-26 04:45;shuddha;;;
Nārāyaṇ;K;Aṣṭamī;2021-12-26 15:36;2021-12-27 14:39;2021-12-26 06:21;2021-12-27 06:22;;2021-12-27;2021-12-27 04:46;shuddha;;;
Nārāyaṇ;K;Navamī;2021-12-27 14:39;2021-12-28 13:17;2021-12-27 06:22;2021-12-28 06:22;;2021-12-28;2021-12-28 04:46;shuddha;;;
Nārāyaṇ;K;Daśamī;2021-12-28 13:17;2021-12-29 11:34;2021-12-28 06:22;2021-12-29 06:22;;2021-12-29;2021-12-29 04:46;shuddha;;;
Nārāyaṇ;K;Ekādaśī;2021-12-29 11:34;2021-12-30 09:35;2021-12-29 06:22;2021-12-30 06:22;;2021-12-30;2021-12-30 04:46;shuddha;;;
Nārāyaṇ;K;Dvādaśī;2021-12-30 09:35;2021-12-31 07:24;2021-12-30 06:22;2021-12-31 06:23;2021-12-30 16:58;2021-12-31;2021-12-31 04:47;shuddha;;;
Nārāyaṇ;K;Trayodaśī;2021-12-31 07:24;2022-01-01 05:06;2021-12-31 06:23;2022-01-01 06:23;;2022-01-01;2022-01-01 04:47;kshaya;;;
Nārāyaṇ;K;Chaturdaśī;2022-01-01 05:06;2022-01-02 02:44;2022-01-01 06:23;2022-01-02 06:23;;2022-01-01;2022-01-01 04:47;viddha;;;
Nārāyaṇ;K;Amāvasyā;2022-01-02 02:44;2022-01-03 00:26;2022-01-02 06:23;2022-01-03 06:23;;2022-01-02;2022-01-02 04:47;shuddha;;;
Nārāyaṇ;G;Pratipad;2022-01-03 00:26;2022-01-03 22:15;2022-01-03 06:23;2022-01-04 06:24;;2022-01-03;2022-01-03 04:47;shuddha;;;
Nārāyaṇ;G;Dvitīya;2022-01-03 22:15;2022-01-04 20:15;2022-01-03 06:23;2022-01-04 06:24;;2022-01-04;2022-01-04 04:48;shuddha;;;
Nārāyaṇ;G;Tṛtīya;2022-01-04 20:15;2022-01-05 18:32;2022-01-04 06:24;2022-01-05 06:24;;2022-01-05;2022-01-05 04:48;shuddha;;;
Nārāyaṇ;G;Chaturthī;2022-01-05 18:32;2022-01-06 17:11;2022-01-05 06:24;2022-01-06 06:24;;2022-01-06;2022-01-06 04:48;shuddha;;;
Nārāyaṇ;G;Pañchamī;2022-01-06 17:11;2022-01-07 16:13;2022-01-06 06:24;2022-01-07 06:24;;2022-01-07;2022-01-07 04:48;shuddha;;;
Nārāyaṇ;G;Śaṣṭhī;2022-01-07 16:13;2022-01-08 15:43;2022-01-07 06:24;2022-01-08 06:25;;2022-01-08;2022-01-08 04:49;shuddha;;;
Nārāyaṇ;G;Saptamī;2022-01-08 15:43;2022-01-09 15:43;2022-01-08 06:25;2022-01-09 06:25;;2022-01-09;2022-01-09 04:49;shuddha;;;
Nārāyaṇ;G;Aṣṭamī;2022-01-09 15:43;2022-01-10 16:15;2022-01-09 06:25;2022-01-10 06:25;;2022-01-10;2022-01-10 04:49;shuddha;;;
Nārāyaṇ;G;Navamī;2022-01-10 16:15;2022-01-11 17:17;2022-01-10 06:25;2022-01-11 06:25;;2022-01-11;2022-01-11 04:49;shuddha;;;
Nārāyaṇ;G;Daśamī;2022-01-11 17:17;2022-01-12 18:46;2022-01-11 06:25;2022-01-12 06:25;;2022-01-12;2022-01-12 04:49;shuddha;;;
Nārāyaṇ;G;Ekādaśī;2022-01-12 18:46;2022-01-13 20:37;2022-01-12 06:25;2022-01-13 06:25;2022-01-12 17:07;2022-01-13;2022-01-13 04:49;shuddha;rohini;2022-01-13 18:42;2022-01-14 21:14
Nārāyaṇ;G;Dvādaśī;2022-01-13 20:37;2022-01-14 22:43;2022-01-13 06:25;2022-01-14 06:26;2022-01-13 17:08;2022-01-14;2022-01-14 04:50;shuddha;;;
Nārāyaṇ;G;Trayodaśī;2022-01-14 22:43;2022-01-16 00:54;2022-01-14 06:26;2022-01-15 06:26;;2022-01-15;2022-01-15 04:50;shuddha;;;
Nārāyaṇ;G;Chaturdaśī;2022-01-16 00:54;2022-01-17 02:58;2022-01-16 06:26;2022-01-17 06:26;;2022-01-16;2022-01-16 04:50;shuddha;;;
Nārāyaṇ;G;Pūrṇimā;2022-01-17 02:58;2022-01-18 04:48;2022-01-17 06:26;2022-01-18 05:28;;2022-01-17;2022-01-17 04:50;shuddha;;;
Mādhava;K;Pratipad;2022-01-18 04:48;2022-01-19 06:15;2022-01-18 05:28;2022-01-19 06:26;;2022-01-18;2022-01-18 03:52;viddha;;;
Mādhava;K;Dvitīya;2022-01-19 06:15;2022-01-20 07:15;2022-01-19 06:26;2022-01-20 06:26;;2022-01-19;2022-01-19 04:50;sampurna;;;
Mādhava;K;Tṛtīya;2022-01-20 07:15;2022-01-21 07:44;2022-01-20 06:26;2022-01-21 06:26;;2022-01-21;2022-01-21 04:50;shuddha;;;
Mādhava;K;Chaturthī;2022-01-21 07:44;2022-01-22 07:41;2022-01-21 06:26;2022-01-22 06:26;;2022-01-22;2022-01-22 04:50;shuddha;;;
Mādhava;K;Pañchamī;2022-01-22 07:41;2022-01-23 07:09;2022-01-22 06:26;2022-01-23 06:26;;2022-01-23;2022-01-23 04:50;shuddha;;;
Mādhava;K;Śaṣṭhī;2022-01-23 07:09;2022-01-24 06:09;2022-01-23 06:26;2022-01-24 06:26;;2022-01-24;2022-01-24 04:50;kshaya;;;
Mādhava;K;Saptamī;2022-01-24 06:09;2022-01-25 04:44;2022-01-24 06:26;2022-01-25 06:26;;2022-01-24;2022-01-24 04:50;viddha;;;
Mādhava;K;Aṣṭamī;2022-01-25 04:44;2022-01-26 02:59;2022-01-25 06:26;2022-01-26 06:25;;2022-01-25;2022-01-25 04:50;shuddha;;;
