masa;paksha;tithi;start;end;start_sunrise;next_day_sunrise;sunset;date;arunoday;type;nakshatra_name;nakshatra_start;nakshatra_end
Śrīdhar;G;Pañchamī;2021-08-12 04:26;2021-08-13 02:38;2021-08-12 06:22;2021-08-13 06:23;2021-08-12 20:02;2021-08-12;2021-08-12 04:46;shuddha;;;
Śrīdhar;G;Śaṣṭhī;2021-08-13 02:38;2021-08-14 00:34;2021-08-13 06:23;2021-08-14 06:24;2021-08-13 20:01;2021-08-13;2021-08-13 04:47;shuddha;;;
Śrīdhar;G;Saptamī;2021-08-14 00:34;2021-08-14 22:18;2021-08-14 06:24;2021-08-15 06:25;2021-08-14 20:00;2021-08-14;2021-08-14 04:48;shuddha;;;
Śrīdhar;G;Aṣṭamī;2021-08-14 22:18;2021-08-15 19:53;2021-08-14 06:24;2021-08-15 06:25;2021-08-14 20:00;2021-08-15;2021-08-15 04:49;shuddha;;;
Śrīdhar;G;Navamī;2021-08-15 19:53;2021-08-16 17:24;2021-08-15 06:25;2021-08-16 06:25;2021-08-15 19:58;2021-08-16;2021-08-16 04:49;shuddha;;;
Śrīdhar;G;Daśamī;2021-08-16 17:24;2021-08-17 14:58;2021-08-16 06:25;2021-08-17 06:26;2021-08-16 19:57;2021-08-17;2021-08-17 04:50;shuddha;;;
Śrīdhar;G;Ekādaśī;2021-08-17 14:58;2021-08-18 12:39;2021-08-17 06:26;2021-08-18 06:27;2021-08-17 19:56;2021-08-18;2021-08-18 04:51;shuddha;;;
Śrīdhar;G;Dvādaśī;2021-08-18 12:39;2021-08-19 10:30;2021-08-18 06:27;2021-08-19 06:28;2021-08-18 19:55;2021-08-19;2021-08-19 04:52;shuddha;;;
Śrīdhar;G;Trayodaśī;2021-08-19 10:30;2021-08-20 08:37;2021-08-19 06:28;2021-08-20 06:29;2021-08-19 19:53;2021-08-20;2021-08-20 04:53;shuddha;;;
Śrīdhar;G;Chaturdaśī;2021-08-20 08:37;2021-08-21 07:03;2021-08-20 06:29;2021-08-21 06:30;2021-08-20 19:52;2021-08-21;2021-08-21 04:54;shuddha;;;
Śrīdhar;G;Pūrṇimā;2021-08-21 07:03;2021-08-22 05:53;2021-08-21 06:30;2021-08-22 06:30;2021-08-21 19:51;2021-08-22;2021-08-22 04:54;kshaya;;;
Hṛṣīkeś;K;Pratipad;2021-08-22 05:53;2021-08-23 05:10;2021-08-22 06:30;2021-08-23 06:31;2021-08-22 19:49;2021-08-22;2021-08-22 04:54;viddha;;;
Hṛṣīkeś;K;Dvitīya;2021-08-23 05:10;2021-08-24 04:57;2021-08-23 06:31;2021-08-24 06:32;2021-08-23 19:48;2021-08-23;2021-08-23 04:55;viddha;;;
Hṛṣīkeś;K;Tṛtīya;2021-08-24 04:57;2021-08-25 05:14;2021-08-24 06:32;2021-08-25 06:33;2021-08-24 19:47;2021-08-24;2021-08-24 04:56;viddha;;;
Hṛṣīkeś;K;Chaturthī;2021-08-25 05:14;2021-08-26 06:04;2021-08-25 06:33;2021-08-26 06:34;2021-08-25 19:45;2021-08-25;2021-08-25 04:57;viddha;;;
Hṛṣīkeś;K;Pañchamī;2021-08-26 06:04;2021-08-27 07:21;2021-08-26 06:34;2021-08-27 06:35;2021-08-26 19:44;2021-08-26;2021-08-26 04:58;sampurna;;;
Hṛṣīkeś;K;Śaṣṭhī;2021-08-27 07:21;2021-08-28 09:00;2021-08-27 06:35;2021-08-28 06:35;2021-08-27 19:42;2021-08-28;2021-08-28 04:59;shuddha;;;
Hṛṣīkeś;K;Saptamī;2021-08-28 09:00;2021-08-29 10:55;2021-08-28 06:35;2021-08-29 06:36;2021-08-28 19:41;2021-08-29;2021-08-29 05:60;shuddha;;;
Hṛṣīkeś;K;Aṣṭamī;2021-08-29 10:55;2021-08-30 12:58;2021-08-29 06:36;2021-08-30 06:37;2021-08-29 19:40;2021-08-30;2021-08-30 05:01;shuddha;;;
Hṛṣīkeś;K;Navamī;2021-08-30 12:58;2021-08-31 14:57;2021-08-30 06:37;2021-08-31 06:38;2021-08-30 19:38;2021-08-31;2021-08-31 05:02;shuddha;;;
Hṛṣīkeś;K;Daśamī;2021-08-31 14:57;2021-09-01 16:44;2021-08-31 06:38;2021-09-01 06:39;2021-08-31 19:37;2021-09-01;2021-09-01 05:03;shuddha;;;
Hṛṣīkeś;K;Ekādaśī;2021-09-01 16:44;2021-09-02 18:10;2021-09-01 06:39;2021-09-02 06:39;2021-09-01 19:35;2021-09-02;2021-09-02 05:03;shuddha;;;
Hṛṣīkeś;K;Dvādaśī;2021-09-02 18:10;2021-09-03 19:09;2021-09-02 06:39;2021-09-03 06:40;2021-09-02 19:34;2021-09-03;2021-09-03 05:04;shuddha;;;
Hṛṣīkeś;K;Trayodaśī;2021-09-03 19:09;2021-09-04 19:39;2021-09-03 06:40;2021-09-04 06:41;2021-09-03 19:32;2021-09-04;2021-09-04 05:05;shuddha;;;
Hṛṣīkeś;K;Chaturdaśī;2021-09-04 19:39;2021-09-05 19:37;2021-09-04 06:41;2021-09-05 06:42;2021-09-04 19:31;2021-09-05;2021-09-05 05:06;shuddha;;;
Hṛṣīkeś;K;Amāvasyā;2021-09-05 19:37;2021-09-06 19:06;2021-09-05 06:42;2021-09-06 06:43;2021-09-05 19:29;2021-09-06;2021-09-06 05:07;shuddha;;;
Hṛṣīkeś;G;Pratipad;2021-09-06 19:06;2021-09-07 18:06;2021-09-06 06:43;2021-09-07 06:43;2021-09-06 19:28;2021-09-07;2021-09-07 05:07;shuddha;;;
Hṛṣīkeś;G;Dvitīya;2021-09-07 18:06;2021-09-08 16:40;2021-09-07 06:43;2021-09-08 06:44;2021-09-07 19:26;2021-09-08;2021-09-08 05:08;shuddha;;;
Hṛṣīkeś;G;Tṛtīya;2021-09-08 16:40;2021-09-09 14:55;2021-09-08 06:44;2021-09-09 06:45;2021-09-08 19:25;2021-09-09;2021-09-09 05:09;shuddha;;;
Hṛṣīkeś;G;Chaturthī;2021-09-09 14:55;2021-09-10 12:53;2021-09-09 06:45;2021-09-10 06:46;2021-09-09 19:23;2021-09-10;2021-09-10 05:10;shuddha;;;
Hṛṣīkeś;G;Pañchamī;2021-09-10 12:53;2021-09-11 10:38;2021-09-10 06:46;2021-09-11 06:47;2021-09-10 19:22;2021-09-11;2021-09-11 05:11;shuddha;;;
Hṛṣīkeś;G;Śaṣṭhī;2021-09-11 10:38;2021-09-12 08:15;2021-09-11 06:47;2021-09-12 06:48;2021-09-11 19:20;2021-09-12;2021-09-12 05:12;shuddha;;;
Hṛṣīkeś;G;Saptamī;2021-09-12 08:15;2021-09-13 05:48;2021-09-12 06:48;2021-09-13 06:48;2021-09-12 19:19;2021-09-13;2021-09-13 05:12;kshaya;;;
Hṛṣīkeś;G;Aṣṭamī;2021-09-13 05:48;2021-09-14 03:24;2021-09-13 06:48;2021-09-14 06:49;2021-09-13 19:17;2021-09-13;2021-09-13 05:12;viddha;;;
Hṛṣīkeś;G;Navamī;2021-09-14 03:24;2021-09-15 01:05;2021-09-14 06:49;2021-09-15 06:50;2021-09-14 19:16;2021-09-14;2021-09-14 05:13;shuddha;;;
Hṛṣīkeś;G;Daśamī;2021-09-15 01:05;2021-09-15 22:58;2021-09-15 06:50;2021-09-16 06:51;2021-09-15 19:14;2021-09-15;2021-09-15 05:14;shuddha;;;
Hṛṣīkeś;G;Ekādaśī;2021-09-15 22:58;2021-09-16 21:05;2021-09-15 06:50;2021-09-16 06:51;2021-09-15 19:14;2021-09-16;2021-09-16 05:15;shuddha;Śrāvaṇ;2021-09-16 17:12;2021-09-17 16:20
Hṛṣīkeś;G;Dvādaśī;2021-09-16 21:05;2021-09-17 19:33;2021-09-16 06:51;2021-09-17 06:52;2021-09-16 19:13;2021-09-17;2021-09-17 05:16;shuddha;;;
Hṛṣīkeś;G;Trayodaśī;2021-09-17 19:33;2021-09-18 18:24;2021-09-17 06:52;2021-09-18 06:52;2021-09-17 19:11;2021-09-18;2021-09-18 05:16;shuddha;;;
Hṛṣīkeś;G;Chaturdaśī;2021-09-18 18:24;2021-09-19 17:41;2021-09-18 06:52;2021-09-19 06:53;2021-09-18 19:10;2021-09-19;2021-09-19 05:17;shuddha;;;
Hṛṣīkeś;G;Pūrṇimā;2021-09-19 17:41;2021-09-20 17:29;2021-09-19 06:53;2021-09-20 06:54;2021-09-19 19:08;2021-09-20;2021-09-20 05:18;shuddha;;;
Padmanābha;K;Pratipad;2021-09-20 17:29;2021-09-21 17:47;2021-09-20 06:54;2021-09-21 06:55;2021-09-20 19:07;2021-09-21;2021-09-21 05:19;shuddha;;;
Padmanābha;K;Dvitīya;2021-09-21 17:47;2021-09-22 18:36;2021-09-21 06:55;2021-09-22 06:56;2021-09-21 19:05;2021-09-22;2021-09-22 05:20;shuddha;;;
Padmanābha;K;Tṛtīya;2021-09-22 18:36;2021-09-23 19:58;2021-09-22 06:56;2021-09-23 06:56;2021-09-22 19:04;2021-09-23;2021-09-23 05:20;shuddha;;;
Padmanābha;K;Chaturthī;2021-09-23 19:58;2021-09-24 21:35;2021-09-23 06:56;2021-09-24 06:57;2021-09-23 19:02;2021-09-24;2021-09-24 05:21;shuddha;;;
Padmanābha;K;Pañchamī;2021-09-24 21:35;2021-09-25 23:33;2021-09-24 06:57;2021-09-25 06:58;2021-09-24 19:01;2021-09-25;2021-09-25 05:22;shuddha;;;
Padmanābha;K;Śaṣṭhī;2021-09-25 23:33;2021-09-27 01:38;2021-09-25 06:58;2021-09-26 06:59;2021-09-25 18:59;2021-09-26;2021-09-26 05:23;shuddha;;;
Padmanābha;K;Saptamī;2021-09-27 01:38;2021-09-28 03:40;2021-09-27 07:00;2021-09-28 07:01;2021-09-27 18:56;2021-09-27;2021-09-27 05:24;shuddha;;;
Padmanābha;K;Aṣṭamī;2021-09-28 03:40;2021-09-29 05:07;2021-09-28 07:01;2021-09-29 07:01;2021-09-28 18:55;2021-09-28;2021-09-28 05:25;shuddha;;;
Padmanābha;K;Navamī;2021-09-29 05:07;2021-09-30 06:56;2021-09-29 07:01;2021-09-30 07:02;2021-09-29 18:53;2021-09-29;2021-09-29 05:25;shuddha;;;
Padmanābha;K;Daśamī;2021-09-30 06:56;2021-10-01 07:58;2021-09-30 07:02;2021-10-01 07:03;2021-09-30 18:52;2021-09-30;2021-09-30 05:26;sampurna;;;
Padmanābha;K;Ekādaśī;2021-10-01 07:58;2021-10-02 08:31;2021-10-01 07:03;2021-10-02 07:04;2021-10-01 18:50;2021-10-02;2021-10-02 05:28;shuddha;;;
Padmanābha;K;Dvādaśī;2021-10-02 08:31;2021-10-03 08:31;2021-10-02 07:04;2021-10-03 07:05;2021-10-02 18:49;2021-10-03;2021-10-03 05:29;shuddha;;;
Padmanābha;K;Trayodaśī;2021-10-03 08:31;2021-10-04 08:02;2021-10-03 07:05;2021-10-04 07:06;2021-10-03 18:47;2021-10-04;2021-10-04 05:30;shuddha;;;
Padmanābha;K;Chaturdaśī;2021-10-04 08:02;2021-10-05 07:04;2021-10-04 07:06;2021-10-05 07:07;2021-10-04 18:46;2021-10-05;2021-10-05 05:31;kshaya;;;
Padmanābha;K;Amāvasyā;2021-10-05 07:04;2021-10-06 05:41;2021-10-05 07:07;2021-10-06 07:07;2021-10-05 18:44;2021-10-05;2021-10-05 05:31;viddha;;;
Padmanābha;G;Pratipad;2021-10-06 05:41;2021-10-07 03:57;2021-10-06 07:07;2021-10-07 07:08;2021-10-06 18:43;2021-10-06;2021-10-06 05:31;viddha;;;
Padmanābha;G;Dvitīya;2021-10-07 03:57;2021-10-08 01:56;2021-10-07 07:08;2021-10-08 07:09;2021-10-07 18:41;2021-10-07;2021-10-07 05:32;shuddha;;;
Padmanābha;G;Tṛtīya;2021-10-08 01:56;2021-10-08 23:43;2021-10-08 07:09;2021-10-09 07:10;2021-10-08 18:40;2021-10-08;2021-10-08 05:33;shuddha;;;
Padmanābha;G;Chaturthī;2021-10-08 23:43;2021-10-09 21:22;2021-10-08 07:09;2021-10-09 07:10;2021-10-08 18:40;2021-10-09;2021-10-09 05:34;shuddha;;;
Padmanābha;G;Pañchamī;2021-10-09 21:22;2021-10-10 18:54;2021-10-09 07:10;2021-10-10 07:11;2021-10-09 18:38;2021-10-10;2021-10-10 05:35;shuddha;;;
Padmanābha;G;Śaṣṭhī;2021-10-10 18:54;2021-10-11 16:34;2021-10-10 07:11;2021-10-11 07:12;2021-10-10 18:37;2021-10-11;2021-10-11 05:36;shuddha;;;
Padmanābha;G;Saptamī;2021-10-11 16:34;2021-10-12 14:18;2021-10-11 07:12;2021-10-12 07:13;2021-10-11 18:36;2021-10-12;2021-10-12 05:37;shuddha;;;
Padmanābha;G;Aṣṭamī;2021-10-12 14:18;2021-10-13 12:19;2021-10-12 07:13;2021-10-13 07:14;2021-10-12 18:34;2021-10-13;2021-10-13 05:38;shuddha;;;
Padmanābha;G;Navamī;2021-10-13 12:19;2021-10-14 10:22;2021-10-13 07:14;2021-10-14 07:15;2021-10-13 18:33;2021-10-14;2021-10-14 05:39;shuddha;;;
Padmanābha;G;Daśamī;2021-10-14 10:22;2021-10-15 08:51;2021-10-14 07:15;2021-10-15 07:15;2021-10-14 18:31;2021-10-15;2021-10-15 05:39;shuddha;;;
Padmanābha;G;Ekādaśī;2021-10-15 08:51;2021-10-16 07:45;2021-10-15 07:15;2021-10-16 07:16;2021-10-15 18:30;2021-10-16;2021-10-16 05:40;shuddha;;;
Padmanābha;G;Dvādaśī;2021-10-16 07:45;2021-10-17 07:05;2021-10-16 07:16;2021-10-17 07:17;2021-10-16 18:29;2021-10-17;2021-10-17 05:41;kshaya;;;
Padmanābha;G;Trayodaśī;2021-10-17 07:05;2021-10-18 06:55;2021-10-17 07:17;2021-10-18 07:18;2021-10-17 18:27;2021-10-17;2021-10-17 05:41;viddha;;;
Padmanābha;G;Chaturdaśī;2021-10-18 06:55;2021-10-19 07:15;2021-10-18 07:18;2021-10-19 07:19;2021-10-18 18:26;2021-10-18;2021-10-18 05:42;viddha;;;
Padmanābha;G;Pūrṇimā;2021-10-19 07:15;2021-10-20 08:08;2021-10-19 07:19;2021-10-20 07:20;2021-10-19 18:25;2021-10-19;2021-10-19 05:43;sampurna;;;
Dāmodar;K;Pratipad;2021-10-20 08:08;2021-10-21 09:27;2021-10-20 07:20;2021-10-21 07:21;2021-10-20 18:24;2021-10-21;2021-10-21 05:45;shuddha;;;
Dāmodar;K;Dvitīya;2021-10-21 09:27;2021-10-22 11:09;2021-10-21 07:21;2021-10-22 07:22;2021-10-21 18:22;2021-10-22;2021-10-22 05:46;shuddha;;;
Dāmodar;K;Tṛtīya;2021-10-22 11:09;2021-10-23 13:10;2021-10-22 07:22;2021-10-23 07:23;2021-10-22 18:21;2021-10-23;2021-10-23 05:47;shuddha;;;
Dāmodar;K;Chaturthī;2021-10-23 13:10;2021-10-24 15:18;2021-10-23 07:23;2021-10-24 07:24;2021-10-23 18:20;2021-10-24;2021-10-24 05:48;shuddha;;;
Dāmodar;K;Pañchamī;2021-10-24 15:18;2021-10-25 17:21;2021-10-24 07:24;2021-10-25 07:25;2021-10-24 18:19;2021-10-25;2021-10-25 05:49;shuddha;;;
Dāmodar;K;Śaṣṭhī;2021-10-25 17:21;2021-10-26 19:13;2021-10-25 07:25;2021-10-26 07:26;2021-10-25 18:17;2021-10-26;2021-10-26 05:50;shuddha;;;
Dāmodar;K;Saptamī;2021-10-26 19:13;2021-10-27 20:42;2021-10-26 07:26;2021-10-27 07:27;2021-10-26 18:16;2021-10-27;2021-10-27 05:51;shuddha;;;
Dāmodar;K;Aṣṭamī;2021-10-27 20:42;2021-10-28 21:46;2021-10-27 07:27;2021-10-28 07:28;2021-10-27 18:15;2021-10-28;2021-10-28 05:52;shuddha;;;
Dāmodar;K;Navamī;2021-10-28 21:46;2021-10-29 22:19;2021-10-28 07:28;2021-10-29 07:29;2021-10-28 18:14;2021-10-29;2021-10-29 05:53;shuddha;;;
Dāmodar;K;Daśamī;2021-10-29 22:19;2021-10-30 22:21;2021-10-29 07:29;2021-10-30 07:30;2021-10-29 18:13;2021-10-30;2021-10-30 05:54;shuddha;;;
Dāmodar;K;Ekādaśī;2021-10-30 22:21;2021-09-30 21:54;2021-10-30 07:30;2021-10-31 07:31;2021-10-30 18:12;2021-10-31;2021-10-31 05:55;kshaya;;;
Dāmodar;K;Dvādaśī;2021-09-30 21:54;2021-11-01 20:57;2021-09-30 07:02;2021-10-01 07:03;2021-09-30 18:52;2021-10-01;2021-10-01 05:27;shuddha;;;
Dāmodar;K;Trayodaśī;2021-11-01 20:57;2021-11-02 19:36;2021-11-01 07:32;2021-11-02 07:33;2021-11-01 18:09;2021-11-02;2021-11-02 05:57;shuddha;;;
Dāmodar;K;Chaturdaśī;2021-11-02 19:36;2021-11-03 17:52;2021-11-02 07:33;2021-11-03 07:34;2021-11-02 18:08;2021-11-03;2021-11-03 05:58;shuddha;;;
Dāmodar;K;Amāvasyā;2021-11-03 17:52;2021-11-04 15:53;2021-11-03 07:34;2021-11-04 07:35;2021-11-03 18:07;2021-11-04;2021-11-04 05:59;shuddha;;;
Dāmodar;G;Pratipad;2021-11-04 15:53;2021-11-05 13:41;2021-11-04 07:35;2021-11-05 07:36;2021-11-04 18:06;2021-11-05;2021-11-05 06:60;shuddha;;;
Dāmodar;G;Dvitīya;2021-11-05 13:41;2021-11-06 11:21;2021-11-05 07:36;2021-11-06 07:37;2021-11-05 18:05;2021-11-06;2021-11-06 06:01;shuddha;;;
Dāmodar;G;Tṛtīya;2021-11-06 11:21;2021-11-07 08:58;2021-11-06 07:37;2021-11-07 06:38;2021-11-06 18:05;2021-11-07;2021-11-07 05:02;shuddha;;;
Dāmodar;G;Chaturthī;2021-11-07 08:58;2021-11-08 05:38;2021-11-07 06:38;2021-11-08 06:39;2021-11-07 17:04;2021-11-08;2021-11-08 05:03;kshaya;;;
Dāmodar;G;Pañchamī;2021-11-08 05:38;2021-11-09 03:24;2021-11-08 06:39;2021-11-09 06:40;2021-11-08 17:03;2021-11-08;2021-11-08 05:03;viddha;;;
Dāmodar;G;Śaṣṭhī;2021-11-09 03:24;2021-11-10 01:21;2021-11-09 06:40;2021-11-10 06:41;2021-11-09 17:02;2021-11-09;2021-11-09 05:04;shuddha;;;
Dāmodar;G;Saptamī;2021-11-10 01:21;2021-11-10 23:33;2021-11-10 06:41;2021-11-11 06:42;2021-11-10 17:01;2021-11-10;2021-11-10 05:05;shuddha;;;
Dāmodar;G;Aṣṭamī;2021-11-10 23:33;2021-11-11 22:06;2021-11-10 06:41;2021-11-11 06:42;2021-11-10 17:01;2021-11-11;2021-11-11 05:06;shuddha;;;
Dāmodar;G;Navamī;2021-11-11 22:06;2021-11-12 21:02;2021-11-11 06:42;2021-11-12 06:43;2021-11-11 17:00;2021-11-12;2021-11-12 05:07;shuddha;;;
Dāmodar;G;Daśamī;2021-11-12 21:02;2021-11-13 20:26;2021-11-12 06:43;2021-11-13 06:44;2021-11-12 16:59;2021-11-13;2021-11-13 05:08;shuddha;;;
Dāmodar;G;Ekādaśī;2021-11-13 20:26;2021-11-14 20:20;2021-11-13 06:44;2021-11-14 06:45;2021-11-13 16:59;2021-11-14;2021-11-14 05:09;shuddha;;;
Dāmodar;G;Dvādaśī;2021-11-14 20:20;2021-11-15 20:44;2021-11-14 06:45;2021-11-15 06:46;2021-11-14 16:58;2021-11-15;2021-11-15 05:10;shuddha;;;
Dāmodar;G;Trayodaśī;2021-11-15 20:44;2021-11-16 21:40;2021-11-15 06:46;2021-11-16 06:47;2021-11-15 16:57;2021-11-16;2021-11-16 05:11;shuddha;;;
Dāmodar;G;Chaturdaśī;2021-11-16 21:40;2021-11-17 23:03;2021-11-16 06:47;2021-11-17 06:48;2021-11-16 16:57;2021-11-17;2021-11-17 05:12;shuddha;;;
Dāmodar;G;Pūrṇimā;2021-11-17 23:03;2021-11-19 00:49;2021-11-17 06:48;2021-11-18 06:49;2021-11-17 16:56;2021-11-18;2021-11-18 05:13;shuddha;;;
Keśava;K;Pratipad;2021-11-19 00:49;2021-11-20 02:51;2021-11-19 06:50;2021-11-20 06:51;2021-11-19 16:55;2021-11-19;2021-11-19 05:14;shuddha;;;
Keśava;K;Dvitīya;2021-11-20 02:51;2021-11-21 05:00;2021-11-20 06:51;2021-11-21 06:52;2021-11-20 16:54;2021-11-20;2021-11-20 05:15;shuddha;;;
Keśava;K;Tṛtīya;2021-11-21 05:00;2021-11-22 07:05;2021-11-21 06:52;2021-11-22 06:53;2021-11-21 16:54;2021-11-21;2021-11-21 05:16;sampurna;;;
Keśava;K;Chaturthī;2021-11-22 07:05;2021-11-23 08:58;2021-11-22 06:53;2021-11-23 06:54;2021-11-22 16:53;2021-11-23;2021-11-23 05:18;shuddha;;;
Keśava;K;Pañchamī;2021-11-23 08:58;2021-11-24 10:28;2021-11-23 06:54;2021-11-24 06:55;2021-11-23 16:53;2021-11-24;2021-11-24 05:19;shuddha;;;
Keśava;K;Śaṣṭhī;2021-11-24 10:28;2021-11-25 11:32;2021-11-24 06:55;2021-11-25 06:56;2021-11-24 16:52;2021-11-25;2021-11-25 05:20;shuddha;;;
Keśava;K;Saptamī;2021-11-25 11:32;2021-11-26 12:06;2021-11-25 06:56;2021-11-26 06:57;2021-11-25 16:52;2021-11-26;2021-11-26 05:21;shuddha;;;
Keśava;K;Aṣṭamī;2021-11-26 12:06;2021-11-27 12:08;2021-11-26 06:57;2021-11-27 06:58;2021-11-26 16:52;2021-11-27;2021-11-27 05:22;shuddha;;;
Keśava;K;Navamī;2021-11-27 12:08;2021-11-28 11:40;2021-11-27 06:58;2021-11-28 06:59;2021-11-27 16:51;2021-11-28;2021-11-28 05:23;shuddha;;;
Keśava;K;Daśamī;2021-11-28 11:40;2021-11-29 10:44;2021-11-28 06:59;2021-11-29 07:00;2021-11-28 16:51;2021-11-29;2021-11-29 05:24;shuddha;;;
Keśava;K;Ekādaśī;2021-11-29 10:44;2021-11-30 09:23;2021-11-29 07:00;2021-11-30 07:01;2021-11-29 16:51;2021-11-30;2021-11-30 05:25;shuddha;;;
Keśava;K;Dvādaśī;2021-11-30 09:23;2021-12-01 07:41;2021-11-30 07:01;2021-12-01 07:02;2021-11-30 16:51;2021-12-01;2021-12-01 05:26;shuddha;;;
Keśava;K;Trayodaśī;2021-12-01 07:41;2021-12-02 05:42;2021-12-01 07:02;2021-12-02 07:03;2021-12-01 16:51;2021-12-02;2021-12-02 05:27;kshaya;;;
Keśava;K;Chaturdaśī;2021-12-02 05:42;2021-12-03 03:32;2021-12-02 07:03;2021-12-03 07:04;2021-12-02 16:50;2021-12-02;2021-12-02 05:27;viddha;;;
Keśava;K;Amāvasyā;2021-12-03 03:32;2021-12-04 01:13;2021-12-03 07:04;2021-12-04 07:05;2021-12-03 16:50;2021-12-03;2021-12-03 05:28;shuddha;;;
Keśava;G;Pratipad;2021-12-04 01:13;2021-12-04 22:51;2021-12-04 07:05;2021-12-05 07:06;2021-12-04 16:50;2021-12-04;2021-12-04 05:29;shuddha;;;
Keśava;G;Dvitīya;2021-12-04 22:51;2021-12-05 20:32;2021-12-04 07:05;2021-12-05 07:06;2021-12-04 16:50;2021-12-05;2021-12-05 05:30;shuddha;;;
Keśava;G;Tṛtīya;2021-12-05 20:32;2021-12-06 18:20;2021-12-05 07:06;2021-12-06 07:07;2021-12-05 16:50;2021-12-06;2021-12-06 05:31;shuddha;;;
Keśava;G;Chaturthī;2021-12-06 18:20;2021-12-07 16:19;2021-12-06 07:07;2021-12-07 07:07;2021-12-06 16:50;2021-12-07;2021-12-07 05:31;shuddha;;;
Keśava;G;Pañchamī;2021-12-07 16:19;2021-12-08 14:34;2021-12-07 07:07;2021-12-08 07:08;2021-12-07 16:50;2021-12-08;2021-12-08 05:32;shuddha;;;
Keśava;G;Śaṣṭhī;2021-12-08 14:34;2021-12-09 13:10;2021-12-08 07:08;2021-12-09 07:09;2021-12-08 16:50;2021-12-09;2021-12-09 05:33;shuddha;;;
Keśava;G;Saptamī;2021-12-09 13:10;2021-12-10 12:10;2021-12-09 07:09;2021-12-10 07:10;2021-12-09 16:50;2021-12-10;2021-12-10 05:34;shuddha;;;
Keśava;G;Aṣṭamī;2021-12-10 12:10;2021-12-11 11:37;2021-12-10 07:10;2021-12-11 07:11;2021-12-10 16:51;2021-12-11;2021-12-11 05:35;shuddha;;;
Keśava;G;Navamī;2021-12-11 11:37;2021-12-12 11:34;2021-12-11 07:11;2021-12-12 07:11;2021-12-11 16:51;2021-12-12;2021-12-12 05:35;shuddha;;;
Keśava;G;Daśamī;2021-12-12 11:34;2021-12-13 12:03;2021-12-12 07:11;2021-12-13 07:12;2021-12-12 16:51;2021-12-13;2021-12-13 05:36;shuddha;;;
Keśava;G;Ekādaśī;2021-12-13 12:03;2021-12-14 13:02;2021-12-13 07:12;2021-12-14 07:13;2021-12-13 16:51;2021-12-14;2021-12-14 05:37;shuddha;;;
Keśava;G;Dvādaśī;2021-12-14 13:02;2021-12-15 14:29;2021-12-14 07:13;2021-12-15 07:13;2021-12-14 16:51;2021-12-15;2021-12-15 05:37;shuddha;;;
Keśava;G;Trayodaśī;2021-12-15 14:29;2021-12-16 16:18;2021-12-15 07:13;2021-12-16 07:14;2021-12-15 16:52;2021-12-16;2021-12-16 05:38;shuddha;;;
Keśava;G;Chaturdaśī;2021-12-16 16:18;2021-12-17 18:23;2021-12-16 07:14;2021-12-17 07:15;2021-12-16 16:52;2021-12-17;2021-12-17 05:39;shuddha;;;
Keśava;G;Pūrṇimā;2021-12-17 18:23;2021-12-18 20:34;2021-12-17 07:15;2021-12-18 07:15;2021-12-17 16:52;2021-12-18;2021-12-18 05:39;shuddha;;;
Nārāyaṇ;K;Pratipad;2021-12-18 20:34;2021-12-19 22:39;2021-12-18 07:15;2021-12-19 07:16;2021-12-18 16:53;2021-12-19;2021-12-19 05:40;shuddha;;;
Nārāyaṇ;K;Dvitīya;2021-12-19 22:39;2021-12-21 00:31;2021-12-19 07:16;2021-12-20 07:16;2021-12-19 16:53;2021-12-20;2021-12-20 05:40;shuddha;;;
Nārāyaṇ;K;Tṛtīya;2021-12-21 00:31;2021-12-22 02:00;2021-12-21 07:17;2021-12-22 07:17;2021-12-21 16:54;2021-12-21;2021-12-21 05:41;shuddha;;;
Nārāyaṇ;K;Chaturthī;2021-12-22 02:00;2021-12-23 03:03;2021-12-22 07:17;2021-12-23 07:18;2021-12-22 16:55;2021-12-22;2021-12-22 05:41;shuddha;;;
Nārāyaṇ;K;Pañchamī;2021-12-23 03:03;2021-12-24 03:35;2021-12-23 07:18;2021-12-24 07:18;2021-12-23 16:55;2021-12-23;2021-12-23 05:42;shuddha;;;
Nārāyaṇ;K;Śaṣṭhī;2021-12-24 03:35;2021-12-25 03:36;2021-12-24 07:18;2021-12-25 07:19;2021-12-24 16:56;2021-12-24;2021-12-24 05:42;shuddha;;;
Nārāyaṇ;K;Saptamī;2021-12-25 03:36;2021-12-26 03:06;2021-12-25 07:19;2021-12-26 07:19;2021-12-25 16:56;2021-12-25;2021-12-25 05:43;shuddha;;;
Nārāyaṇ;K;Aṣṭamī;2021-12-26 03:06;2021-12-27 02:09;2021-12-26 07:19;2021-12-27 07:19;2021-12-26 16:57;2021-12-26;2021-12-26 05:43;shuddha;;;
Nārāyaṇ;K;Navamī;2021-12-27 02:09;2021-12-28 00:47;2021-12-27 07:19;2021-12-28 07:20;2021-12-27 16:58;2021-12-27;2021-12-27 05:43;shuddha;;;
Nārāyaṇ;K;Daśamī;2021-12-28 00:47;2021-12-28 23:04;2021-12-28 07:20;2021-12-29 07:20;2021-12-28 16:58;2021-12-28;2021-12-28 05:44;shuddha;;;
